,Unnamed: 0,video_id,start,end,text,video_link,vid_path
29243,29243,1sWkcMxBIO4.en,00:04:46.330,00:04:51.880, what waters in the union captain those water bodies sea federal rivers and we,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29284,29284,1sWkcMxBIO4.en,00:08:40.200,00:08:44.700, then talk about corruption here only he intercalating right recreational he here is,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29298,29298,1sWkcMxBIO4.en,00:09:55.550,00:10:00.260, third party nomination helped a lot to fight corruption in brazil avoid,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29312,29312,1sWkcMxBIO4.en,00:11:06.390,00:11:10.980, that obviously directly influenced corruption on the day we take 20 months,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29316,29316,1sWkcMxBIO4.en,00:11:23.820,00:11:28.200, allowing people to report corruption cases and not have their,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29321,29321,1sWkcMxBIO4.en,00:11:47.739,00:11:52.689, adoption intending to open this data April aid payment data,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29324,29324,1sWkcMxBIO4.en,00:12:01.420,00:12:06.129, is the not to be of corruption of the present government is the presence interests for,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29325,29325,1sWkcMxBIO4.en,00:12:06.129,00:12:11.529, nice people the corrupt at the end of the line we’re interested in preventing him from practicing,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29335,29335,1sWkcMxBIO4.en,00:12:50.070,00:12:55.650, seek to detect prevent and identify corruption risks and edit that this,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29339,29339,1sWkcMxBIO4.en,00:13:09.210,00:13:12.600, beginning of December in the week of fighting corruption within the will catch on without,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29342,29342,1sWkcMxBIO4.en,00:13:21.390,00:13:27.690," corruption also our government has been cleaning up, you know, a good job in",https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29361,29361,1sWkcMxBIO4.en,00:15:10.000,00:15:13.660, anti-corruption how do you work on the wives we have,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29375,29375,1sWkcMxBIO4.en,00:16:12.110,00:16:15.110, with that the federal government has a polishing age that corruption exists,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29398,29398,1sWkcMxBIO4.en,00:18:10.010,00:18:14.030, information there they participate here that one there it comes to be intercepted,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29434,29434,1sWkcMxBIO4.en,00:21:22.840,00:21:30.580, ricardo soares huh i'm not a stone mediated delaying access is tantamount to,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29443,29443,1sWkcMxBIO4.en,00:22:13.820,00:22:20.460, a lita belt school is but I didn’t accept the classics of the to,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29509,29509,1sWkcMxBIO4.en,00:28:18.190,00:28:22.000, within the anti-corruption secretariat as the secretariat created by the,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29517,29517,1sWkcMxBIO4.en,00:28:55.480,00:29:02.020, cases of possible cases of fraud and corruption already for the 4.1 million,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29608,29608,1sWkcMxBIO4.en,00:37:56.000,00:38:00.200, immediately returned each case will be analyzed in the principles that have already,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29663,29663,VuMbYrq_ys4.en,00:00:37.230,00:00:42.000, the prompt recovery for the siqueira the presenter of the tv network here got sick,https://www.youtube.com/watch?v=VuMbYrq_ys4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/VuMbYrq_ys4.en.vtt
29692,29692,VuMbYrq_ys4.en,00:03:21.760,00:03:26.620, complete the 30 days of receipt of the installment must begin will begin to pay,https://www.youtube.com/watch?v=VuMbYrq_ys4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/VuMbYrq_ys4.en.vtt
29735,29735,VuMbYrq_ys4.en,00:07:32.209,00:07:37.579, last year paid exactly 60 million people in the immediate bag,https://www.youtube.com/watch?v=VuMbYrq_ys4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/VuMbYrq_ys4.en.vtt
29762,29762,VuMbYrq_ys4.en,00:10:08.769,00:10:14.139, has always been a concern of mine and I imagine how I got beaten by the media,https://www.youtube.com/watch?v=VuMbYrq_ys4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/VuMbYrq_ys4.en.vtt
29791,29791,VuMbYrq_ys4.en,00:12:54.500,00:12:59.870, receipt at the cashier's mouth either at the atm or the lottery this is very important,https://www.youtube.com/watch?v=VuMbYrq_ys4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/VuMbYrq_ys4.en.vtt
29844,29844,sX8yKd_4x5Y.en,00:01:52.890,00:02:00.119, the head of the medical team there that September last year he has,https://www.youtube.com/watch?v=sX8yKd_4x5Y.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/sX8yKd_4x5Y.en.vtt
29924,29924,CaTtyaM5Jlw.en,00:06:24.220,00:06:31.330," I'm sorry, I’m requesting Mr. humberto costa pt from pernambuco who wants to",https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
29928,29928,CaTtyaM5Jlw.en,00:06:50.950,00:06:56.770, ripped appeals is senator humberto costa from pt of pernambuco and has already been middle of,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
29931,29931,CaTtyaM5Jlw.en,00:07:08.170,00:07:14.080, love of god is life the pt cannot take the right to fight for the life of any,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
29950,29950,CaTtyaM5Jlw.en,00:08:49.000,00:08:55.060, cowardice of the Globo network is to say that this magazine next week that I,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
29978,29978,CaTtyaM5Jlw.en,00:11:20.340,00:11:25.080, a large part of the media is not the one that always puts me cursing and,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
29984,29984,CaTtyaM5Jlw.en,00:11:52.560,00:11:57.570, you had a live a friendly word for censorship differently from in the pt in the,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
29999,29999,CaTtyaM5Jlw.en,00:13:08.300,00:13:16.730," you see then, there was an exception over the weekend that we had one",https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
30023,30023,CaTtyaM5Jlw.en,00:15:00.800,00:15:05.750, whitewashed from goiás wonderful reception I thank her for that party,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
30044,30044,CaTtyaM5Jlw.en,00:16:50.670,00:16:54.989, seduce but it will not show up here he was one would be a helicopter landing in,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
30131,30131,CaTtyaM5Jlw.en,00:24:10.620,00:24:16.999, o and save my life not half a dozen september 2018,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
30153,30153,CaTtyaM5Jlw.en,00:25:56.070,00:26:02.039, of a concept you’re standardizing everything 1.6 that I cut the minute contained,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
30175,30175,CaTtyaM5Jlw.en,00:27:49.390,00:27:52.610, think I get here the base captain is captain america,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
30176,30176,CaTtyaM5Jlw.en,00:27:52.610,00:28:02.960," it is necessary, right, Captain Colatina, he was wearing an old one, I don’t know the dog running",https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
30216,30216,CaTtyaM5Jlw.en,00:31:34.060,00:31:38.999, has a very mean value I always wanted to be a sergeant captain is,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
30296,30296,CaTtyaM5Jlw.en,00:38:56.539,00:39:01.339, and former health minister humberto costa do pt filed for a petition at tcu,https://www.youtube.com/watch?v=CaTtyaM5Jlw.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/CaTtyaM5Jlw.en.vtt
30361,30361,3jdapBHs7Oo.en,00:00:40.890,00:00:46.680, tony all right with a little noise there because the rule of the game is in the media,https://www.youtube.com/watch?v=3jdapBHs7Oo.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/3jdapBHs7Oo.en.vtt
30364,30364,3jdapBHs7Oo.en,00:01:06.150,00:01:11.250, accusation of corruption of the technical ministry every day with good,https://www.youtube.com/watch?v=3jdapBHs7Oo.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/3jdapBHs7Oo.en.vtt
30382,30382,3jdapBHs7Oo.en,00:02:48.840,00:02:54.780, of alcohol-powered car works in Brazil 40 years 40 of its name of September,https://www.youtube.com/watch?v=3jdapBHs7Oo.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/3jdapBHs7Oo.en.vtt
30415,30415,3jdapBHs7Oo.en,00:05:50.820,00:05:55.979, ends immediately in the Amazon region and that some countries aside the note was,https://www.youtube.com/watch?v=3jdapBHs7Oo.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/3jdapBHs7Oo.en.vtt
30451,30451,3jdapBHs7Oo.en,00:08:49.459,00:08:54.080, more consumer option to use he can put the channel or with little,https://www.youtube.com/watch?v=3jdapBHs7Oo.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/3jdapBHs7Oo.en.vtt
30485,30485,3jdapBHs7Oo.en,00:11:51.239,00:11:54.299, will fight with anyone there you can rest assured I will be beaten by the media any,https://www.youtube.com/watch?v=3jdapBHs7Oo.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/3jdapBHs7Oo.en.vtt
30568,30568,3jdapBHs7Oo.en,00:19:59.230,00:20:07.600, when she was a deputy she couldn't do it because the same environment as the pt always,https://www.youtube.com/watch?v=3jdapBHs7Oo.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/3jdapBHs7Oo.en.vtt
30639,30639,eJD7C8e1oN0.en,00:00:38.110,00:00:42.820, quickly Bolsa Família proceeds with the information that is in the media here,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30664,30664,eJD7C8e1oN0.en,00:02:49.390,00:02:53.079, because my zero you are not adopting he is I see my daughter-in-law on,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30676,30676,eJD7C8e1oN0.en,00:04:00.099,00:04:06.909, around the waist here now the onyx the homicide attempt process I did a,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30706,30706,eJD7C8e1oN0.en,00:06:35.710,00:06:44.289, globonews ok eliane catanhede also discovered that the person in charge of the ciro team,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30715,30715,eJD7C8e1oN0.en,00:07:25.030,00:07:30.639, I don't know what you don't know the fixed rate for 20 years there exceptional and the box,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30738,30738,eJD7C8e1oN0.en,00:09:21.530,00:09:25.790, corruption I say there can be no can people do not know your monster ministry,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30769,30769,eJD7C8e1oN0.en,00:12:04.740,00:12:08.399, construction engineering battalions were exceptional,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30812,30812,eJD7C8e1oN0.en,00:16:06.600,00:16:11.250, incorporated women who go that contraption mission that that I always give a,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30905,30905,eJD7C8e1oN0.en,00:24:29.240,00:24:33.020, see brasilia has made contact with the president of ibama immediately already,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30927,30927,eJD7C8e1oN0.en,00:26:25.730,00:26:31.340, waters captain fishermen and shellfish gatherers is colony unions came to,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30939,30939,eJD7C8e1oN0.en,00:27:48.419,00:27:54.070, Brazilians captain 220 million closed then yesterday in that two minutes,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30957,30957,eJD7C8e1oN0.en,00:29:26.420,00:29:32.450, captain a person a small producer wants to use some water body from the union,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30965,30965,eJD7C8e1oN0.en,00:30:10.680,00:30:18.600, and friends of the union captain productivity as I am last year in relation to 2018,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30972,30972,eJD7C8e1oN0.en,00:31:04.500,00:31:08.460, put the fish in the school without a doubt any captain even we already officiate,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
30994,30994,eJD7C8e1oN0.en,00:33:02.429,00:33:07.470, student lost testimony about the captain I spoke this week I had with a,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
31119,31119,eJD7C8e1oN0.en,00:43:56.650,00:44:04.180, of you despite you Brazil has changed but it is a unique thing there captain,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
31123,31123,eJD7C8e1oN0.en,00:44:17.200,00:44:23.170, make a credit line captain india and brazil are similar and,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
31127,31127,eJD7C8e1oN0.en,00:44:41.710,00:44:46.880, and Brazil is not even among the 20 knows why captain first,https://www.youtube.com/watch?v=eJD7C8e1oN0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/eJD7C8e1oN0.en.vtt
31143,31143,-4vo-vjUuNE.en,00:00:00.000,00:00:13.049,a little bit Can working is good night Thursday 24 September 19 hours,https://www.youtube.com/watch?v=-4vo-vjUuNE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/-4vo-vjUuNE.en.vtt
31148,31148,-4vo-vjUuNE.en,00:00:37.320,00:00:41.700, institutions that we pride ourselves on this does an exceptional job has,https://www.youtube.com/watch?v=-4vo-vjUuNE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/-4vo-vjUuNE.en.vtt
31181,31181,-4vo-vjUuNE.en,00:03:30.680,00:03:36.050, high in the Pantanal has a series of policies that were adopted there we are,https://www.youtube.com/watch?v=-4vo-vjUuNE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/-4vo-vjUuNE.en.vtt
31426,31426,-4vo-vjUuNE.en,00:24:25.190,00:24:29.120, information that arrived via deforestation media in the Amazon is no longer,https://www.youtube.com/watch?v=-4vo-vjUuNE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/-4vo-vjUuNE.en.vtt
31451,31451,-4vo-vjUuNE.en,00:26:19.630,00:26:24.070, I didn’t accept this because the exchange is lost the part of the sovereignty over the,https://www.youtube.com/watch?v=-4vo-vjUuNE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/-4vo-vjUuNE.en.vtt
31457,31457,-4vo-vjUuNE.en,00:26:45.590,00:26:49.750, because the Lord approved the adoption of a park for example that this partnership of,https://www.youtube.com/watch?v=-4vo-vjUuNE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/-4vo-vjUuNE.en.vtt
31471,31471,-4vo-vjUuNE.en,00:28:04.360,00:28:09.790," there with its maximum capacity, because the consumption of",https://www.youtube.com/watch?v=-4vo-vjUuNE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/-4vo-vjUuNE.en.vtt
31488,31488,-4vo-vjUuNE.en,00:29:31.380,00:29:36.060, ethanol has the ethanol you plant it captures carbon it turns into biomass afterwards,https://www.youtube.com/watch?v=-4vo-vjUuNE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/-4vo-vjUuNE.en.vtt
31531,31531,-4vo-vjUuNE.en,00:33:02.409,00:33:10.029, where are they going by the wrong option?,https://www.youtube.com/watch?v=-4vo-vjUuNE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/-4vo-vjUuNE.en.vtt
